FIPS,county_name,total_households,living_alone,pct_living_alone
37021,"Buncombe County, North Carolina",102921.0,32259.0,31.34
37023,"Burke County, North Carolina",35195.0,9808.0,27.87
37025,"Cabarrus County, North Carolina",76880.0,16747.0,21.78
37027,"Caldwell County, North Carolina",32120.0,9392.0,29.24
37029,"Camden County, North Carolina",3871.0,698.0,18.03
37031,"Carteret County, North Carolina",30414.0,9466.0,31.12
37033,"Caswell County, North Carolina",8507.0,2168.0,25.48
37035,"Catawba County, North Carolina",64442.0,17299.0,26.84
37037,"Chatham County, North Carolina",31131.0,7915.0,25.42
37039,"Cherokee County, North Carolina",12758.0,3861.0,30.26
37041,"Chowan County, North Carolina",6216.0,1994.0,32.08
37043,"Clay County, North Carolina",4892.0,1638.0,33.48
37045,"Cleveland County, North Carolina",36567.0,10331.0,28.25
37047,"Columbus County, North Carolina",19185.0,6245.0,32.55
37049,"Craven County, North Carolina",41004.0,12245.0,29.86
37051,"Cumberland County, North Carolina",126745.0,41528.0,32.77
37053,"Currituck County, North Carolina",11108.0,2116.0,19.05
37055,"Dare County, North Carolina",16081.0,4678.0,29.09
37057,"Davidson County, North Carolina",67684.0,17354.0,25.64
37059,"Davie County, North Carolina",16468.0,4695.0,28.51
37061,"Duplin County, North Carolina",20289.0,5515.0,27.18
37063,"Durham County, North Carolina",135469.0,47242.0,34.87
37065,"Edgecombe County, North Carolina",19350.0,5418.0,28.0
37067,"Forsyth County, North Carolina",153096.0,49726.0,32.48
37069,"Franklin County, North Carolina",26473.0,6015.0,22.72
37071,"Gaston County, North Carolina",90427.0,25554.0,28.26
37073,"Gates County, North Carolina",4144.0,1267.0,30.57
37075,"Graham County, North Carolina",3179.0,1002.0,31.52
37077,"Granville County, North Carolina",21505.0,5314.0,24.71
37079,"Greene County, North Carolina",6793.0,2190.0,32.24
37081,"Guilford County, North Carolina",212825.0,66036.0,31.03
37083,"Halifax County, North Carolina",20139.0,6463.0,32.09
37085,"Harnett County, North Carolina",47870.0,12646.0,26.42
37087,"Haywood County, North Carolina",26481.0,8334.0,31.47
37089,"Henderson County, North Carolina",49494.0,13929.0,28.14
37091,"Hertford County, North Carolina",8353.0,2936.0,35.15
37093,"Hoke County, North Carolina",18481.0,5940.0,32.14
37095,"Hyde County, North Carolina",2002.0,616.0,30.77
37097,"Iredell County, North Carolina",72296.0,17112.0,23.67
37099,"Jackson County, North Carolina",17737.0,5590.0,31.52
37101,"Johnston County, North Carolina",79387.0,17894.0,22.54
37103,"Jones County, North Carolina",3815.0,1203.0,31.53
37105,"Lee County, North Carolina",24050.0,5900.0,24.53
37107,"Lenoir County, North Carolina",22665.0,7834.0,34.56
37109,"Lincoln County, North Carolina",34910.0,8106.0,23.22
37111,"McDowell County, North Carolina",18184.0,4502.0,24.76
37113,"Macon County, North Carolina",17386.0,5802.0,33.37
37115,"Madison County, North Carolina",8447.0,2554.0,30.24
37117,"Martin County, North Carolina",9332.0,3055.0,32.74
37119,"Mecklenburg County, North Carolina",446584.0,146155.0,32.73
37121,"Mitchell County, North Carolina",6479.0,2079.0,32.09
37123,"Montgomery County, North Carolina",9505.0,2635.0,27.72
37125,"Moore County, North Carolina",41782.0,11995.0,28.71
37127,"Nash County, North Carolina",37793.0,11806.0,31.24
37129,"New Hanover County, North Carolina",99975.0,33555.0,33.56
37131,"Northampton County, North Carolina",7463.0,2694.0,36.1
37133,"Onslow County, North Carolina",71009.0,15798.0,22.25
37135,"Orange County, North Carolina",55534.0,15939.0,28.7
37137,"Pamlico County, North Carolina",5130.0,1669.0,32.53
37139,"Pasquotank County, North Carolina",15422.0,4294.0,27.84
37141,"Pender County, North Carolina",23258.0,6250.0,26.87
37143,"Perquimans County, North Carolina",5568.0,1567.0,28.14
37145,"Person County, North Carolina",16139.0,4536.0,28.11
37147,"Pitt County, North Carolina",72153.0,22972.0,31.84
37149,"Polk County, North Carolina",8541.0,2712.0,31.75
37151,"Randolph County, North Carolina",55894.0,15345.0,27.45
37153,"Richmond County, North Carolina",16605.0,5350.0,32.22
37155,"Robeson County, North Carolina",42509.0,13099.0,30.81
37157,"Rockingham County, North Carolina",38710.0,11918.0,30.79
37159,"Rowan County, North Carolina",56618.0,15468.0,27.32
37161,"Rutherford County, North Carolina",26273.0,7948.0,30.25
37163,"Sampson County, North Carolina",21395.0,5820.0,27.2
37165,"Scotland County, North Carolina",12224.0,4095.0,33.5
37167,"Stanly County, North Carolina",23773.0,6494.0,27.32
37169,"Stokes County, North Carolina",18993.0,5807.0,30.57
37171,"Surry County, North Carolina",28990.0,8451.0,29.15
37173,"Swain County, North Carolina",5684.0,1576.0,27.73
37175,"Transylvania County, North Carolina",14353.0,4014.0,27.97
37177,"Tyrrell County, North Carolina",1351.0,342.0,25.31
37179,"Union County, North Carolina",80271.0,13078.0,16.29
37181,"Vance County, North Carolina",16123.0,4767.0,29.57
37183,"Wake County, North Carolina",430497.0,114401.0,26.57
37185,"Warren County, North Carolina",7686.0,2657.0,34.57
37187,"Washington County, North Carolina",4897.0,1933.0,39.47
37189,"Watauga County, North Carolina",21194.0,6427.0,30.32
37191,"Wayne County, North Carolina",46949.0,13416.0,28.58
37193,"Wilkes County, North Carolina",27249.0,7860.0,28.85
37195,"Wilson County, North Carolina",32287.0,10589.0,32.8
37197,"Yadkin County, North Carolina",14850.0,4210.0,28.35
37199,"Yancey County, North Carolina",7859.0,2261.0,28.77
38001,"Adams County, North Dakota",997.0,383.0,38.42
38003,"Barnes County, North Dakota",4892.0,1971.0,40.29
38005,"Benson County, North Dakota",1869.0,454.0,24.29
38007,"Billings County, North Dakota",320.0,68.0,21.25
38009,"Bottineau County, North Dakota",2613.0,904.0,34.6
38011,"Bowman County, North Dakota",1188.0,429.0,36.11
38013,"Burke County, North Dakota",950.0,327.0,34.42
38015,"Burleigh County, North Dakota",39885.0,12437.0,31.18
38017,"Cass County, North Dakota",79505.0,27290.0,34.32
38019,"Cavalier County, North Dakota",1519.0,574.0,37.79
38021,"Dickey County, North Dakota",1916.0,625.0,32.62
38023,"Divide County, North Dakota",905.0,306.0,33.81
38025,"Dunn County, North Dakota",1493.0,522.0,34.96
38027,"Eddy County, North Dakota",1077.0,464.0,43.08
38029,"Emmons County, North Dakota",1490.0,585.0,39.26
38031,"Foster County, North Dakota",1492.0,506.0,33.91
38033,"Golden Valley County, North Dakota",673.0,147.0,21.84
38035,"Grand Forks County, North Dakota",30735.0,11225.0,36.52
38037,"Grant County, North Dakota",1060.0,407.0,38.4
38039,"Griggs County, North Dakota",927.0,321.0,34.63
38041,"Hettinger County, North Dakota",1055.0,427.0,40.47
38043,"Kidder County, North Dakota",1111.0,492.0,44.28
38045,"LaMoure County, North Dakota",1698.0,524.0,30.86
38047,"Logan County, North Dakota",770.0,267.0,34.68
38049,"McHenry County, North Dakota",2312.0,716.0,30.97
38051,"McIntosh County, North Dakota",1193.0,454.0,38.06
38053,"McKenzie County, North Dakota",5350.0,1599.0,29.89
38055,"McLean County, North Dakota",4176.0,1114.0,26.68
38057,"Mercer County, North Dakota",3536.0,954.0,26.98
38059,"Morton County, North Dakota",13177.0,3328.0,25.26
38061,"Mountrail County, North Dakota",3539.0,1162.0,32.83
38063,"Nelson County, North Dakota",1297.0,531.0,40.94
38065,"Oliver County, North Dakota",698.0,122.0,17.48
38067,"Pembina County, North Dakota",2961.0,1110.0,37.49
38069,"Pierce County, North Dakota",1689.0,588.0,34.81
38071,"Ramsey County, North Dakota",5049.0,2006.0,39.73
38073,"Ransom County, North Dakota",2347.0,819.0,34.9
38075,"Renville County, North Dakota",859.0,225.0,26.19
38077,"Richland County, North Dakota",6781.0,2175.0,32.07
38079,"Rolette County, North Dakota",3668.0,802.0,21.86
38081,"Sargent County, North Dakota",1732.0,602.0,34.76
38083,"Sheridan County, North Dakota",644.0,234.0,36.34
38085,"Sioux County, North Dakota",1047.0,245.0,23.4
38087,"Slope County, North Dakota",351.0,96.0,27.35
38089,"Stark County, North Dakota",13200.0,4090.0,30.98
38091,"Steele County, North Dakota",716.0,225.0,31.42
38093,"Stutsman County, North Dakota",9110.0,3773.0,41.42
38095,"Towner County, North Dakota",964.0,320.0,33.2
38097,"Traill County, North Dakota",3285.0,1060.0,32.27
38099,"Walsh County, North Dakota",4467.0,1508.0,33.76
38101,"Ward County, North Dakota",28351.0,9109.0,32.13
38103,"Wells County, North Dakota",1800.0,749.0,41.61
38105,"Williams County, North Dakota",15599.0,4981.0,31.93
39001,"Adams County, Ohio",10175.0,2692.0,26.46
39003,"Allen County, Ohio",40735.0,13489.0,33.11
39005,"Ashland County, Ohio",20478.0,5529.0,27.0
39007,"Ashtabula County, Ohio",38549.0,11995.0,31.12
39009,"Athens County, Ohio",22582.0,8036.0,35.59
39011,"Auglaize County, Ohio",18858.0,5174.0,27.44
39013,"Belmont County, Ohio",25974.0,8378.0,32.26
39015,"Brown County, Ohio",16958.0,4470.0,26.36
39017,"Butler County, Ohio",144536.0,38310.0,26.51
39019,"Carroll County, Ohio",11355.0,3362.0,29.61
39021,"Champaign County, Ohio",15612.0,3990.0,25.56
39023,"Clark County, Ohio",55429.0,16825.0,30.35
39025,"Clermont County, Ohio",82712.0,22170.0,26.8
39027,"Clinton County, Ohio",16390.0,4506.0,27.49
39029,"Columbiana County, Ohio",41251.0,13278.0,32.19
39031,"Coshocton County, Ohio",14739.0,4095.0,27.78
39033,"Crawford County, Ohio",18168.0,5413.0,29.79
39035,"Cuyahoga County, Ohio",552421.0,217098.0,39.3
39037,"Darke County, Ohio",21026.0,6122.0,29.12
39039,"Defiance County, Ohio",15262.0,3983.0,26.1
39041,"Delaware County, Ohio",78456.0,15550.0,19.82
39043,"Erie County, Ohio",32103.0,9882.0,30.78
39045,"Fairfield County, Ohio",58723.0,13633.0,23.22
39047,"Fayette County, Ohio",11620.0,3399.0,29.25
39049,"Franklin County, Ohio",542366.0,178276.0,32.87
39051,"Fulton County, Ohio",16869.0,4418.0,26.19
39053,"Gallia County, Ohio",11303.0,3223.0,28.51
39055,"Geauga County, Ohio",35321.0,7515.0,21.28
39057,"Greene County, Ohio",66856.0,18873.0,28.23
39059,"Guernsey County, Ohio",16165.0,5160.0,31.92
39061,"Hamilton County, Ohio",348491.0,122807.0,35.24
39063,"Hancock County, Ohio",31343.0,9968.0,31.8
39065,"Hardin County, Ohio",11640.0,3258.0,27.99
39067,"Harrison County, Ohio",5799.0,1841.0,31.75
39069,"Henry County, Ohio",11179.0,3169.0,28.35
39071,"Highland County, Ohio",16688.0,4099.0,24.56
39073,"Hocking County, Ohio",11279.0,2503.0,22.19
39075,"Holmes County, Ohio",13314.0,2337.0,17.55
39077,"Huron County, Ohio",23096.0,7029.0,30.43
39079,"Jackson County, Ohio",12453.0,3025.0,24.29
39081,"Jefferson County, Ohio",26973.0,8926.0,33.09
39083,"Knox County, Ohio",23117.0,6197.0,26.81
39085,"Lake County, Ohio",99324.0,31434.0,31.65
39087,"Lawrence County, Ohio",22455.0,6479.0,28.85
39089,"Licking County, Ohio",67239.0,15873.0,23.61
39091,"Logan County, Ohio",19168.0,4852.0,25.31
39093,"Lorain County, Ohio",124510.0,39488.0,31.71
39095,"Lucas County, Ohio",181383.0,62932.0,34.7
39097,"Madison County, Ohio",15264.0,3910.0,25.62
39099,"Mahoning County, Ohio",97655.0,34055.0,34.87
39101,"Marion County, Ohio",24306.0,7740.0,31.84
39103,"Medina County, Ohio",72097.0,17360.0,24.08
39105,"Meigs County, Ohio",8833.0,2798.0,31.68
39107,"Mercer County, Ohio",16022.0,4413.0,27.54
39109,"Miami County, Ohio",44152.0,12403.0,28.09
39111,"Monroe County, Ohio",5574.0,1731.0,31.05
39113,"Montgomery County, Ohio",228062.0,80784.0,35.42
39115,"Morgan County, Ohio",5657.0,1605.0,28.37
39117,"Morrow County, Ohio",13222.0,2891.0,21.87
39119,"Muskingum County, Ohio",34599.0,10457.0,30.22
39121,"Noble County, Ohio",4545.0,1521.0,33.47
39123,"Ottawa County, Ohio",17995.0,5744.0,31.92
39125,"Paulding County, Ohio",7590.0,2169.0,28.58
39127,"Perry County, Ohio",13371.0,2988.0,22.35
39129,"Pickaway County, Ohio",21074.0,5566.0,26.41
39131,"Pike County, Ohio",10495.0,2858.0,27.23
39133,"Portage County, Ohio",63588.0,19100.0,30.04
39135,"Preble County, Ohio",16606.0,4375.0,26.35
39137,"Putnam County, Ohio",13191.0,3152.0,23.9
39139,"Richland County, Ohio",49673.0,16056.0,32.32
39141,"Ross County, Ohio",29565.0,8961.0,30.31
39143,"Sandusky County, Ohio",24038.0,7021.0,29.21
39145,"Scioto County, Ohio",28030.0,8329.0,29.71
39147,"Seneca County, Ohio",21910.0,6635.0,30.28
39149,"Shelby County, Ohio",18599.0,4761.0,25.6
39151,"Stark County, Ohio",154690.0,47751.0,30.87
39153,"Summit County, Ohio",228635.0,74112.0,32.41
39155,"Trumbull County, Ohio",85042.0,28453.0,33.46
39157,"Tuscarawas County, Ohio",37774.0,10724.0,28.39
39159,"Union County, Ohio",22644.0,4420.0,19.52
39161,"Van Wert County, Ohio",11666.0,3199.0,27.42
39163,"Vinton County, Ohio",5104.0,1271.0,24.9
39165,"Warren County, Ohio",88735.0,17484.0,19.7
39167,"Washington County, Ohio",24622.0,7640.0,31.03
39169,"Wayne County, Ohio",44206.0,12150.0,27.48
39171,"Williams County, Ohio",15381.0,4877.0,31.71
39173,"Wood County, Ohio",53771.0,17039.0,31.69
39175,"Wyandot County, Ohio",8982.0,2490.0,27.72
40001,"Adair County, Oklahoma",6848.0,1912.0,27.92
40003,"Alfalfa County, Oklahoma",1829.0,518.0,28.32
40005,"Atoka County, Oklahoma",4848.0,1179.0,24.32
40007,"Beaver County, Oklahoma",1727.0,437.0,25.3
40009,"Beckham County, Oklahoma",8013.0,2426.0,30.28
40011,"Blaine County, Oklahoma",3431.0,1111.0,32.38
40013,"Bryan County, Oklahoma",17941.0,4798.0,26.74
40015,"Caddo County, Oklahoma",9099.0,2791.0,30.67
40017,"Canadian County, Oklahoma",56300.0,12289.0,21.83
40019,"Carter County, Oklahoma",18738.0,5985.0,31.94
40021,"Cherokee County, Oklahoma",17993.0,5066.0,28.16
40023,"Choctaw County, Oklahoma",5805.0,2092.0,36.04
40025,"Cimarron County, Oklahoma",752.0,227.0,30.19
40027,"Cleveland County, Oklahoma",114370.0,31765.0,27.77
40029,"Coal County, Oklahoma",2083.0,690.0,33.13
40031,"Comanche County, Oklahoma",44429.0,13833.0,31.14
40033,"Cotton County, Oklahoma",2022.0,630.0,31.16
40035,"Craig County, Oklahoma",5176.0,1490.0,28.79
40037,"Creek County, Oklahoma",27374.0,7121.0,26.01
40039,"Custer County, Oklahoma",10700.0,3322.0,31.05
40041,"Delaware County, Oklahoma",16620.0,4882.0,29.37
40043,"Dewey County, Oklahoma",1574.0,485.0,30.81
40045,"Ellis County, Oklahoma",1412.0,456.0,32.29
40047,"Garfield County, Oklahoma",23815.0,7062.0,29.65
40049,"Garvin County, Oklahoma",9906.0,3151.0,31.81
40051,"Grady County, Oklahoma",20321.0,4649.0,22.88
40053,"Grant County, Oklahoma",1522.0,556.0,36.53
40055,"Greer County, Oklahoma",2024.0,750.0,37.06
40057,"Harmon County, Oklahoma",954.0,225.0,23.58
40059,"Harper County, Oklahoma",1215.0,330.0,27.16
40061,"Haskell County, Oklahoma",4518.0,1173.0,25.96
40063,"Hughes County, Oklahoma",3902.0,1323.0,33.91
40065,"Jackson County, Oklahoma",9835.0,3154.0,32.07
40067,"Jefferson County, Oklahoma",2081.0,717.0,34.45
40069,"Johnston County, Oklahoma",3889.0,1126.0,28.95
40071,"Kay County, Oklahoma",16632.0,5072.0,30.5
40073,"Kingfisher County, Oklahoma",5520.0,1378.0,24.96
40075,"Kiowa County, Oklahoma",3294.0,877.0,26.62
40077,"Latimer County, Oklahoma",3852.0,1038.0,26.95
40079,"Le Flore County, Oklahoma",17835.0,4779.0,26.8
40081,"Lincoln County, Oklahoma",12782.0,3385.0,26.48
40083,"Logan County, Oklahoma",17316.0,3441.0,19.87
40085,"Love County, Oklahoma",3686.0,1033.0,28.02
40087,"McClain County, Oklahoma",15447.0,3311.0,21.43
40089,"McCurtain County, Oklahoma",11267.0,3314.0,29.41
40091,"McIntosh County, Oklahoma",7374.0,2261.0,30.66
40093,"Major County, Oklahoma",3167.0,777.0,24.53
40095,"Marshall County, Oklahoma",5670.0,1580.0,27.87
40097,"Mayes County, Oklahoma",15112.0,3935.0,26.04
40099,"Murray County, Oklahoma",5059.0,1439.0,28.44
40101,"Muskogee County, Oklahoma",25598.0,7853.0,30.68
40103,"Noble County, Oklahoma",4257.0,1117.0,26.24
40105,"Nowata County, Oklahoma",3701.0,1044.0,28.21
40107,"Okfuskee County, Oklahoma",3871.0,1034.0,26.71
40109,"Oklahoma County, Oklahoma",318212.0,100456.0,31.57
40111,"Okmulgee County, Oklahoma",13983.0,4082.0,29.19
40113,"Osage County, Oklahoma",16851.0,4683.0,27.79
40115,"Ottawa County, Oklahoma",11718.0,3464.0,29.56
40117,"Pawnee County, Oklahoma",5959.0,1475.0,24.75
40119,"Payne County, Oklahoma",31843.0,11009.0,34.57
40121,"Pittsburg County, Oklahoma",17404.0,5054.0,29.04
40123,"Pontotoc County, Oklahoma",14801.0,4269.0,28.84
40125,"Pottawatomie County, Oklahoma",26422.0,7111.0,26.91
40127,"Pushmataha County, Oklahoma",4229.0,1279.0,30.24
40129,"Roger Mills County, Oklahoma",1458.0,395.0,27.09
40131,"Rogers County, Oklahoma",35101.0,7769.0,22.13
40133,"Seminole County, Oklahoma",8536.0,2478.0,29.03
40135,"Sequoyah County, Oklahoma",14960.0,4373.0,29.23
40137,"Stephens County, Oklahoma",17032.0,4818.0,28.29
40139,"Texas County, Oklahoma",6865.0,1794.0,26.13
40141,"Tillman County, Oklahoma",2595.0,911.0,35.11
40143,"Tulsa County, Oklahoma",264296.0,82021.0,31.03
40145,"Wagoner County, Oklahoma",30086.0,6801.0,22.61
40147,"Washington County, Oklahoma",20404.0,6230.0,30.53
40149,"Washita County, Oklahoma",4046.0,1116.0,27.58
40151,"Woods County, Oklahoma",3397.0,1259.0,37.06
40153,"Woodward County, Oklahoma",8007.0,2314.0,28.9
41001,"Baker County, Oregon",7004.0,2417.0,34.51
41003,"Benton County, Oregon",37853.0,10438.0,27.58
41005,"Clackamas County, Oregon",160984.0,37417.0,23.24
41007,"Clatsop County, Oregon",17246.0,5943.0,34.46
41009,"Columbia County, Oregon",20335.0,4721.0,23.22
41011,"Coos County, Oregon",28075.0,8702.0,31.0
41013,"Crook County, Oregon",10291.0,2511.0,24.4
41015,"Curry County, Oregon",11148.0,2953.0,26.49
41017,"Deschutes County, Oregon",81481.0,20573.0,25.25
41019,"Douglas County, Oregon",46242.0,12828.0,27.74
41021,"Gilliam County, Oregon",862.0,363.0,42.11
41023,"Grant County, Oregon",3368.0,1084.0,32.19
41025,"Harney County, Oregon",3102.0,931.0,30.01
41027,"Hood River County, Oregon",9039.0,2614.0,28.92
41029,"Jackson County, Oregon",89876.0,25977.0,28.9
41031,"Jefferson County, Oregon",8591.0,1788.0,20.81
41033,"Josephine County, Oregon",36210.0,10109.0,27.92
41035,"Klamath County, Oregon",28186.0,8664.0,30.74
41037,"Lake County, Oregon",3364.0,1176.0,34.96
41039,"Lane County, Oregon",158621.0,46945.0,29.6
41041,"Lincoln County, Oregon",22483.0,7680.0,34.16
41043,"Linn County, Oregon",49944.0,12689.0,25.41
41045,"Malheur County, Oregon",9952.0,2930.0,29.44
41047,"Marion County, Oregon",123460.0,31973.0,25.9
41049,"Morrow County, Oregon",4201.0,749.0,17.83
41051,"Multnomah County, Oregon",343370.0,115144.0,33.53
41053,"Polk County, Oregon",32222.0,7815.0,24.25
41055,"Sherman County, Oregon",770.0,264.0,34.29
41057,"Tillamook County, Oregon",11522.0,3369.0,29.24
41059,"Umatilla County, Oregon",27422.0,6407.0,23.36
41061,"Union County, Oregon",10700.0,2897.0,27.07
41063,"Wallowa County, Oregon",3271.0,1015.0,31.03
41065,"Wasco County, Oregon",10488.0,3234.0,30.84
41067,"Washington County, Oregon",230122.0,57026.0,24.78
41069,"Wheeler County, Oregon",624.0,199.0,31.89
41071,"Yamhill County, Oregon",38371.0,8840.0,23.04
42001,"Adams County, Pennsylvania",40006.0,9962.0,24.9
42003,"Allegheny County, Pennsylvania",545637.0,200673.0,36.78
42005,"Armstrong County, Pennsylvania",27767.0,7938.0,28.59
42007,"Beaver County, Pennsylvania",71999.0,23244.0,32.28
42009,"Bedford County, Pennsylvania",19571.0,5800.0,29.64
42011,"Berks County, Pennsylvania",161174.0,43879.0,27.22
42013,"Blair County, Pennsylvania",50587.0,15823.0,31.28
42015,"Bradford County, Pennsylvania",24361.0,7084.0,29.08
42017,"Bucks County, Pennsylvania",246834.0,58833.0,23.84
42019,"Butler County, Pennsylvania",79466.0,23493.0,29.56
42021,"Cambria County, Pennsylvania",55541.0,19220.0,34.61
42023,"Cameron County, Pennsylvania",2210.0,785.0,35.52
42025,"Carbon County, Pennsylvania",26662.0,7453.0,27.95
42027,"Centre County, Pennsylvania",58285.0,19125.0,32.81
42029,"Chester County, Pennsylvania",200622.0,46183.0,23.02
42031,"Clarion County, Pennsylvania",14808.0,4007.0,27.06
42033,"Clearfield County, Pennsylvania",31741.0,9650.0,30.4
42035,"Clinton County, Pennsylvania",14877.0,3929.0,26.41
42037,"Columbia County, Pennsylvania",25878.0,7993.0,30.89
42039,"Crawford County, Pennsylvania",33191.0,9737.0,29.34
42041,"Cumberland County, Pennsylvania",104053.0,31654.0,30.42
42043,"Dauphin County, Pennsylvania",117907.0,36952.0,31.34
42045,"Delaware County, Pennsylvania",215833.0,62890.0,29.14
42047,"Elk County, Pennsylvania",13485.0,4689.0,34.77
42049,"Erie County, Pennsylvania",109474.0,34846.0,31.83
42051,"Fayette County, Pennsylvania",54937.0,17509.0,31.87
42053,"Forest County, Pennsylvania",1844.0,707.0,38.34
42055,"Franklin County, Pennsylvania",62576.0,16405.0,26.22
42057,"Fulton County, Pennsylvania",6126.0,1766.0,28.83
42059,"Greene County, Pennsylvania",13957.0,3945.0,28.27
42061,"Huntingdon County, Pennsylvania",15771.0,4463.0,28.3
42063,"Indiana County, Pennsylvania",32285.0,10453.0,32.38
42065,"Jefferson County, Pennsylvania",18018.0,5695.0,31.61
42067,"Juniata County, Pennsylvania",8852.0,2265.0,25.59
42069,"Lackawanna County, Pennsylvania",87896.0,28395.0,32.31
42071,"Lancaster County, Pennsylvania",208988.0,50745.0,24.28
42073,"Lawrence County, Pennsylvania",35933.0,11377.0,31.66
42075,"Lebanon County, Pennsylvania",55236.0,14364.0,26.0
42077,"Lehigh County, Pennsylvania",142160.0,37311.0,26.25
42079,"Luzerne County, Pennsylvania",132608.0,42299.0,31.9
42081,"Lycoming County, Pennsylvania",45705.0,13681.0,29.93
42083,"McKean County, Pennsylvania",15931.0,4976.0,31.23
42085,"Mercer County, Pennsylvania",45890.0,14960.0,32.6
42087,"Mifflin County, Pennsylvania",18612.0,4988.0,26.8
42089,"Monroe County, Pennsylvania",59113.0,13223.0,22.37
42091,"Montgomery County, Pennsylvania",329680.0,87553.0,26.56
42093,"Montour County, Pennsylvania",7633.0,2211.0,28.97
42095,"Northampton County, Pennsylvania",120384.0,31698.0,26.33
42097,"Northumberland County, Pennsylvania",37775.0,11895.0,31.49
42099,"Perry County, Pennsylvania",18066.0,4596.0,25.44
42101,"Philadelphia County, Pennsylvania",659129.0,246067.0,37.33
42103,"Pike County, Pennsylvania",23780.0,6457.0,27.15
42105,"Potter County, Pennsylvania",6595.0,1855.0,28.13
42107,"Schuylkill County, Pennsylvania",56987.0,16664.0,29.24
42109,"Snyder County, Pennsylvania",14430.0,3682.0,25.52
42111,"Somerset County, Pennsylvania",28956.0,8124.0,28.06
42113,"Sullivan County, Pennsylvania",2462.0,849.0,34.48
42115,"Susquehanna County, Pennsylvania",15641.0,4564.0,29.18
42117,"Tioga County, Pennsylvania",16583.0,4503.0,27.15
42119,"Union County, Pennsylvania",14172.0,4364.0,30.79
42121,"Venango County, Pennsylvania",21323.0,6273.0,29.42
42123,"Warren County, Pennsylvania",16209.0,5098.0,31.45
42125,"Washington County, Pennsylvania",87200.0,26847.0,30.79
42127,"Wayne County, Pennsylvania",19747.0,6035.0,30.56
42129,"Westmoreland County, Pennsylvania",153237.0,48600.0,31.72
42131,"Wyoming County, Pennsylvania",10788.0,2962.0,27.46
42133,"York County, Pennsylvania",178543.0,45409.0,25.43
44001,"Bristol County, Rhode Island",19173.0,5657.0,29.51
44003,"Kent County, Rhode Island",72199.0,21409.0,29.65
44005,"Newport County, Rhode Island",35786.0,11201.0,31.3
44007,"Providence County, Rhode Island",253635.0,80044.0,31.56
44009,"Washington County, Rhode Island",51426.0,13313.0,25.89
45001,"Abbeville County, South Carolina",9620.0,2898.0,30.12
45003,"Aiken County, South Carolina",67904.0,19055.0,28.06
45005,"Allendale County, South Carolina",3220.0,1246.0,38.7
45007,"Anderson County, South Carolina",80301.0,21777.0,27.12
45009,"Bamberg County, South Carolina",4610.0,1623.0,35.21
45011,"Barnwell County, South Carolina",8342.0,3007.0,36.05
45013,"Beaufort County, South Carolina",76113.0,19559.0,25.7
45015,"Berkeley County, South Carolina",86958.0,21106.0,24.27
45017,"Calhoun County, South Carolina",5951.0,1948.0,32.73
45019,"Charleston County, South Carolina",171795.0,56853.0,33.09
45021,"Cherokee County, South Carolina",21288.0,7301.0,34.3
45023,"Chester County, South Carolina",12890.0,3864.0,29.98
45025,"Chesterfield County, South Carolina",17116.0,5416.0,31.64
45027,"Clarendon County, South Carolina",11684.0,3775.0,32.31
45029,"Colleton County, South Carolina",15656.0,5074.0,32.41
45031,"Darlington County, South Carolina",25022.0,8443.0,33.74
45033,"Dillon County, South Carolina",10433.0,2973.0,28.5
45035,"Dorchester County, South Carolina",59731.0,14486.0,24.25
45037,"Edgefield County, South Carolina",9403.0,2378.0,25.29
45039,"Fairfield County, South Carolina",8795.0,2847.0,32.37
45041,"Florence County, South Carolina",52244.0,16537.0,31.65
45043,"Georgetown County, South Carolina",26029.0,7326.0,28.15
45045,"Greenville County, South Carolina",210349.0,60090.0,28.57
45047,"Greenwood County, South Carolina",27640.0,9624.0,34.82
45049,"Hampton County, South Carolina",7084.0,2370.0,33.46
45051,"Horry County, South Carolina",142383.0,41035.0,28.82
45053,"Jasper County, South Carolina",11795.0,3366.0,28.54
45055,"Kershaw County, South Carolina",25239.0,6677.0,26.46
45057,"Lancaster County, South Carolina",37893.0,9907.0,26.14
45059,"Laurens County, South Carolina",25757.0,7253.0,28.16
45061,"Lee County, South Carolina",6212.0,2326.0,37.44
45063,"Lexington County, South Carolina",118673.0,31680.0,26.7
45065,"McCormick County, South Carolina",3947.0,1214.0,30.76
45067,"Marion County, South Carolina",11256.0,4012.0,35.64
45069,"Marlboro County, South Carolina",9463.0,3992.0,42.19
45071,"Newberry County, South Carolina",15027.0,4064.0,27.04
45073,"Oconee County, South Carolina",33240.0,9557.0,28.75
45075,"Orangeburg County, South Carolina",32687.0,11609.0,35.52
45077,"Pickens County, South Carolina",50341.0,14002.0,27.81
45079,"Richland County, South Carolina",162726.0,54553.0,33.52
45081,"Saluda County, South Carolina",7365.0,1790.0,24.3
45083,"Spartanburg County, South Carolina",125394.0,32618.0,26.01
45085,"Sumter County, South Carolina",40917.0,12786.0,31.25
45087,"Union County, South Carolina",11580.0,3904.0,33.71
45089,"Williamsburg County, South Carolina",11999.0,4392.0,36.6
45091,"York County, South Carolina",109013.0,26634.0,24.43
46003,"Aurora County, South Dakota",1053.0,329.0,31.24
46005,"Beadle County, South Dakota",7443.0,2273.0,30.54
46007,"Bennett County, South Dakota",1014.0,226.0,22.29
