FIPS,county_name,median_age
51107,"Loudoun County, Virginia",37.3
51109,"Louisa County, Virginia",45.0
51111,"Lunenburg County, Virginia",44.0
51113,"Madison County, Virginia",46.6
51115,"Mathews County, Virginia",53.7
51117,"Mecklenburg County, Virginia",48.6
51119,"Middlesex County, Virginia",54.9
51121,"Montgomery County, Virginia",29.7
51125,"Nelson County, Virginia",50.7
51127,"New Kent County, Virginia",43.2
51131,"Northampton County, Virginia",51.3
51133,"Northumberland County, Virginia",59.0
51135,"Nottoway County, Virginia",41.3
51137,"Orange County, Virginia",42.8
51139,"Page County, Virginia",45.3
51141,"Patrick County, Virginia",50.9
51143,"Pittsylvania County, Virginia",48.0
51145,"Powhatan County, Virginia",45.6
51147,"Prince Edward County, Virginia",32.0
51149,"Prince George County, Virginia",34.2
51153,"Prince William County, Virginia",35.8
51155,"Pulaski County, Virginia",47.2
51157,"Rappahannock County, Virginia",50.0
51159,"Richmond County, Virginia",46.1
51161,"Roanoke County, Virginia",43.6
51163,"Rockbridge County, Virginia",49.4
51165,"Rockingham County, Virginia",40.5
51167,"Russell County, Virginia",46.6
51169,"Scott County, Virginia",47.7
51171,"Shenandoah County, Virginia",43.6
51173,"Smyth County, Virginia",46.2
51175,"Southampton County, Virginia",47.0
51177,"Spotsylvania County, Virginia",38.1
51179,"Stafford County, Virginia",36.4
51181,"Surry County, Virginia",50.5
51183,"Sussex County, Virginia",40.4
51185,"Tazewell County, Virginia",44.6
51187,"Warren County, Virginia",40.9
51191,"Washington County, Virginia",46.8
51193,"Westmoreland County, Virginia",47.9
51195,"Wise County, Virginia",42.0
51197,"Wythe County, Virginia",45.6
51199,"York County, Virginia",39.7
51510,"Alexandria city, Virginia",37.4
51520,"Bristol city, Virginia",43.7
51530,"Buena Vista city, Virginia",35.3
51540,"Charlottesville city, Virginia",32.4
51550,"Chesapeake city, Virginia",37.4
51570,"Colonial Heights city, Virginia",38.4
51580,"Covington city, Virginia",41.9
51590,"Danville city, Virginia",41.0
51595,"Emporia city, Virginia",39.9
51600,"Fairfax city, Virginia",37.5
51610,"Falls Church city, Virginia",38.8
51620,"Franklin city, Virginia",38.8
51630,"Fredericksburg city, Virginia",30.9
51640,"Galax city, Virginia",42.6
51650,"Hampton city, Virginia",36.5
51660,"Harrisonburg city, Virginia",25.4
51670,"Hopewell city, Virginia",35.7
51678,"Lexington city, Virginia",22.7
51680,"Lynchburg city, Virginia",28.4
51683,"Manassas city, Virginia",35.1
51685,"Manassas Park city, Virginia",35.8
51690,"Martinsville city, Virginia",39.9
51700,"Newport News city, Virginia",34.1
51710,"Norfolk city, Virginia",32.2
51720,"Norton city, Virginia",43.6
51730,"Petersburg city, Virginia",36.6
51735,"Poquoson city, Virginia",42.4
51740,"Portsmouth city, Virginia",35.6
51750,"Radford city, Virginia",23.3
51760,"Richmond city, Virginia",34.5
51770,"Roanoke city, Virginia",38.1
51775,"Salem city, Virginia",40.8
51790,"Staunton city, Virginia",41.0
51800,"Suffolk city, Virginia",38.5
51810,"Virginia Beach city, Virginia",37.1
51820,"Waynesboro city, Virginia",38.7
51830,"Williamsburg city, Virginia",24.6
51840,"Winchester city, Virginia",36.6
53001,"Adams County, Washington",29.0
53003,"Asotin County, Washington",45.4
53005,"Benton County, Washington",36.1
53007,"Chelan County, Washington",40.1
53009,"Clallam County, Washington",51.2
53011,"Clark County, Washington",38.8
53013,"Columbia County, Washington",50.8
53015,"Cowlitz County, Washington",40.8
53017,"Douglas County, Washington",37.8
53019,"Ferry County, Washington",51.8
53021,"Franklin County, Washington",30.6
53023,"Garfield County, Washington",49.9
53025,"Grant County, Washington",33.2
53027,"Grays Harbor County, Washington",44.4
53029,"Island County, Washington",44.2
53031,"Jefferson County, Washington",59.4
53033,"King County, Washington",37.2
53035,"Kitsap County, Washington",39.7
53037,"Kittitas County, Washington",36.4
53039,"Klickitat County, Washington",47.0
53041,"Lewis County, Washington",42.4
53043,"Lincoln County, Washington",46.7
53045,"Mason County, Washington",45.1
53047,"Okanogan County, Washington",42.9
53049,"Pacific County, Washington",54.7
53051,"Pend Oreille County, Washington",50.4
53053,"Pierce County, Washington",36.5
53055,"San Juan County, Washington",56.5
53057,"Skagit County, Washington",41.5
53059,"Skamania County, Washington",46.6
53061,"Snohomish County, Washington",38.3
53063,"Spokane County, Washington",38.0
53065,"Stevens County, Washington",46.9
53067,"Thurston County, Washington",39.5
53069,"Wahkiakum County, Washington",56.3
53071,"Walla Walla County, Washington",38.0
53073,"Whatcom County, Washington",37.8
53075,"Whitman County, Washington",26.0
53077,"Yakima County, Washington",33.0
54001,"Barbour County, West Virginia",42.6
54003,"Berkeley County, West Virginia",38.8
54005,"Boone County, West Virginia",44.8
54007,"Braxton County, West Virginia",46.8
54009,"Brooke County, West Virginia",46.4
54011,"Cabell County, West Virginia",39.1
54013,"Calhoun County, West Virginia",48.3
54015,"Clay County, West Virginia",45.0
54017,"Doddridge County, West Virginia",46.1
54019,"Fayette County, West Virginia",44.7
54021,"Gilmer County, West Virginia",40.5
54023,"Grant County, West Virginia",46.2
54025,"Greenbrier County, West Virginia",46.6
54027,"Hampshire County, West Virginia",47.7
54029,"Hancock County, West Virginia",47.1
54031,"Hardy County, West Virginia",45.2
54033,"Harrison County, West Virginia",42.4
54035,"Jackson County, West Virginia",43.3
54037,"Jefferson County, West Virginia",41.0
54039,"Kanawha County, West Virginia",43.6
54041,"Lewis County, West Virginia",43.5
54043,"Lincoln County, West Virginia",43.7
54045,"Logan County, West Virginia",44.1
54047,"McDowell County, West Virginia",45.3
54049,"Marion County, West Virginia",40.3
54051,"Marshall County, West Virginia",46.4
54053,"Mason County, West Virginia",44.2
54055,"Mercer County, West Virginia",43.3
54057,"Mineral County, West Virginia",44.6
54059,"Mingo County, West Virginia",44.3
54061,"Monongalia County, West Virginia",32.2
54063,"Monroe County, West Virginia",45.9
54065,"Morgan County, West Virginia",48.6
54067,"Nicholas County, West Virginia",45.4
54069,"Ohio County, West Virginia",43.1
54071,"Pendleton County, West Virginia",50.9
54073,"Pleasants County, West Virginia",43.6
54075,"Pocahontas County, West Virginia",49.4
54077,"Preston County, West Virginia",42.5
54079,"Putnam County, West Virginia",42.2
54081,"Raleigh County, West Virginia",42.6
54083,"Randolph County, West Virginia",44.6
54085,"Ritchie County, West Virginia",46.6
54087,"Roane County, West Virginia",46.1
54089,"Summers County, West Virginia",49.9
54091,"Taylor County, West Virginia",44.3
54093,"Tucker County, West Virginia",50.9
54095,"Tyler County, West Virginia",48.6
54097,"Upshur County, West Virginia",42.0
54099,"Wayne County, West Virginia",44.5
54101,"Webster County, West Virginia",47.8
54103,"Wetzel County, West Virginia",46.0
54105,"Wirt County, West Virginia",46.6
54107,"Wood County, West Virginia",43.8
54109,"Wyoming County, West Virginia",45.4
55001,"Adams County, Wisconsin",55.1
55003,"Ashland County, Wisconsin",42.2
55005,"Barron County, Wisconsin",44.6
55007,"Bayfield County, Wisconsin",53.6
55009,"Brown County, Wisconsin",37.8
55011,"Buffalo County, Wisconsin",46.4
55013,"Burnett County, Wisconsin",54.4
55015,"Calumet County, Wisconsin",41.7
55017,"Chippewa County, Wisconsin",41.4
55019,"Clark County, Wisconsin",37.1
55021,"Columbia County, Wisconsin",42.8
55023,"Crawford County, Wisconsin",47.2
55025,"Dane County, Wisconsin",35.5
55027,"Dodge County, Wisconsin",42.7
55029,"Door County, Wisconsin",53.6
55031,"Douglas County, Wisconsin",42.6
55033,"Dunn County, Wisconsin",35.4
55035,"Eau Claire County, Wisconsin",35.5
55037,"Florence County, Wisconsin",54.1
55039,"Fond du Lac County, Wisconsin",41.9
55041,"Forest County, Wisconsin",48.7
55043,"Grant County, Wisconsin",36.8
55045,"Green County, Wisconsin",43.0
55047,"Green Lake County, Wisconsin",45.3
55049,"Iowa County, Wisconsin",43.5
55051,"Iron County, Wisconsin",56.1
55053,"Jackson County, Wisconsin",42.2
55055,"Jefferson County, Wisconsin",41.5
55057,"Juneau County, Wisconsin",45.7
55059,"Kenosha County, Wisconsin",38.9
55061,"Kewaunee County, Wisconsin",44.4
55063,"La Crosse County, Wisconsin",36.6
55065,"Lafayette County, Wisconsin",41.7
55067,"Langlade County, Wisconsin",48.6
55069,"Lincoln County, Wisconsin",49.1
55071,"Manitowoc County, Wisconsin",45.0
55073,"Marathon County, Wisconsin",41.0
55075,"Marinette County, Wisconsin",48.8
55077,"Marquette County, Wisconsin",50.4
55078,"Menominee County, Wisconsin",32.1
55079,"Milwaukee County, Wisconsin",35.3
55081,"Monroe County, Wisconsin",39.7
55083,"Oconto County, Wisconsin",47.5
55085,"Oneida County, Wisconsin",51.8
55087,"Outagamie County, Wisconsin",38.5
55089,"Ozaukee County, Wisconsin",43.8
55091,"Pepin County, Wisconsin",46.3
55093,"Pierce County, Wisconsin",37.7
55095,"Polk County, Wisconsin",46.5
55097,"Portage County, Wisconsin",37.8
55099,"Price County, Wisconsin",52.1
55101,"Racine County, Wisconsin",40.2
55103,"Richland County, Wisconsin",46.5
55105,"Rock County, Wisconsin",40.0
55107,"Rusk County, Wisconsin",49.0
55109,"St. Croix County, Wisconsin",39.7
55111,"Sauk County, Wisconsin",41.1
55113,"Sawyer County, Wisconsin",51.4
55115,"Shawano County, Wisconsin",45.4
55117,"Sheboygan County, Wisconsin",41.5
55119,"Taylor County, Wisconsin",44.0
55121,"Trempealeau County, Wisconsin",40.9
55123,"Vernon County, Wisconsin",41.3
55125,"Vilas County, Wisconsin",55.3
55127,"Walworth County, Wisconsin",40.7
55129,"Washburn County, Wisconsin",52.2
55131,"Washington County, Wisconsin",43.4
55133,"Waukesha County, Wisconsin",43.3
55135,"Waupaca County, Wisconsin",45.3
55137,"Waushara County, Wisconsin",49.9
55139,"Winnebago County, Wisconsin",38.4
55141,"Wood County, Wisconsin",43.9
56001,"Albany County, Wyoming",28.3
56003,"Big Horn County, Wyoming",40.9
56005,"Campbell County, Wyoming",35.5
56007,"Carbon County, Wyoming",39.5
56009,"Converse County, Wyoming",41.1
56011,"Crook County, Wyoming",44.2
56013,"Fremont County, Wyoming",38.9
56015,"Goshen County, Wyoming",43.9
56017,"Hot Springs County, Wyoming",45.8
56019,"Johnson County, Wyoming",46.1
56021,"Laramie County, Wyoming",38.0
56023,"Lincoln County, Wyoming",40.7
56025,"Natrona County, Wyoming",37.7
56027,"Niobrara County, Wyoming",43.6
56029,"Park County, Wyoming",45.0
56031,"Platte County, Wyoming",49.1
56033,"Sheridan County, Wyoming",42.8
56035,"Sublette County, Wyoming",41.7
56037,"Sweetwater County, Wyoming",37.1
56039,"Teton County, Wyoming",39.9
56041,"Uinta County, Wyoming",36.0
56043,"Washakie County, Wyoming",44.3
56045,"Weston County, Wyoming",43.1
72001,"Adjuntas Municipio, Puerto Rico",43.8
72003,"Aguada Municipio, Puerto Rico",45.4
72005,"Aguadilla Municipio, Puerto Rico",44.0
72007,"Aguas Buenas Municipio, Puerto Rico",44.2
72009,"Aibonito Municipio, Puerto Rico",45.8
72011,"Añasco Municipio, Puerto Rico",45.0
72013,"Arecibo Municipio, Puerto Rico",44.6
72015,"Arroyo Municipio, Puerto Rico",41.9
72017,"Barceloneta Municipio, Puerto Rico",42.7
72019,"Barranquitas Municipio, Puerto Rico",38.9
72021,"Bayamón Municipio, Puerto Rico",43.7
72023,"Cabo Rojo Municipio, Puerto Rico",46.3
72025,"Caguas Municipio, Puerto Rico",43.8
72027,"Camuy Municipio, Puerto Rico",44.5
72029,"Canóvanas Municipio, Puerto Rico",41.8
72031,"Carolina Municipio, Puerto Rico",44.3
72033,"Cataño Municipio, Puerto Rico",42.9
72035,"Cayey Municipio, Puerto Rico",44.6
72037,"Ceiba Municipio, Puerto Rico",45.6
72039,"Ciales Municipio, Puerto Rico",44.9
72041,"Cidra Municipio, Puerto Rico",42.9
72043,"Coamo Municipio, Puerto Rico",44.5
72045,"Comerío Municipio, Puerto Rico",41.7
72047,"Corozal Municipio, Puerto Rico",41.9
72049,"Culebra Municipio, Puerto Rico",44.6
72051,"Dorado Municipio, Puerto Rico",42.5
72053,"Fajardo Municipio, Puerto Rico",43.7
72054,"Florida Municipio, Puerto Rico",40.7
72055,"Guánica Municipio, Puerto Rico",45.0
72057,"Guayama Municipio, Puerto Rico",40.7
72059,"Guayanilla Municipio, Puerto Rico",42.6
72061,"Guaynabo Municipio, Puerto Rico",46.3
72063,"Gurabo Municipio, Puerto Rico",41.2
72065,"Hatillo Municipio, Puerto Rico",44.6
72067,"Hormigueros Municipio, Puerto Rico",49.0
72069,"Humacao Municipio, Puerto Rico",45.9
72071,"Isabela Municipio, Puerto Rico",44.3
72073,"Jayuya Municipio, Puerto Rico",41.7
72075,"Juana Díaz Municipio, Puerto Rico",41.6
72077,"Juncos Municipio, Puerto Rico",40.1
72079,"Lajas Municipio, Puerto Rico",47.4
72081,"Lares Municipio, Puerto Rico",44.6
72083,"Las Marías Municipio, Puerto Rico",43.9
72085,"Las Piedras Municipio, Puerto Rico",42.6
72087,"Loíza Municipio, Puerto Rico",42.8
72089,"Luquillo Municipio, Puerto Rico",44.5
72091,"Manatí Municipio, Puerto Rico",44.2
72093,"Maricao Municipio, Puerto Rico",45.8
72095,"Maunabo Municipio, Puerto Rico",46.2
72097,"Mayagüez Municipio, Puerto Rico",42.8
72099,"Moca Municipio, Puerto Rico",42.1
72101,"Morovis Municipio, Puerto Rico",41.5
72103,"Naguabo Municipio, Puerto Rico",39.8
72105,"Naranjito Municipio, Puerto Rico",42.4
72107,"Orocovis Municipio, Puerto Rico",41.7
72109,"Patillas Municipio, Puerto Rico",46.9
72111,"Peñuelas Municipio, Puerto Rico",40.6
72113,"Ponce Municipio, Puerto Rico",43.5
72115,"Quebradillas Municipio, Puerto Rico",43.7
72117,"Rincón Municipio, Puerto Rico",48.8
72119,"Río Grande Municipio, Puerto Rico",43.8
72121,"Sabana Grande Municipio, Puerto Rico",44.9
72123,"Salinas Municipio, Puerto Rico",42.8
72125,"San Germán Municipio, Puerto Rico",46.2
72127,"San Juan Municipio, Puerto Rico",45.0
72129,"San Lorenzo Municipio, Puerto Rico",43.8
72131,"San Sebastián Municipio, Puerto Rico",46.0
72133,"Santa Isabel Municipio, Puerto Rico",40.6
72135,"Toa Alta Municipio, Puerto Rico",41.1
72137,"Toa Baja Municipio, Puerto Rico",42.6
72139,"Trujillo Alto Municipio, Puerto Rico",42.7
72141,"Utuado Municipio, Puerto Rico",45.8
72143,"Vega Alta Municipio, Puerto Rico",41.6
72145,"Vega Baja Municipio, Puerto Rico",43.9
72147,"Vieques Municipio, Puerto Rico",45.3
72149,"Villalba Municipio, Puerto Rico",43.0
72151,"Yabucoa Municipio, Puerto Rico",46.0
72153,"Yauco Municipio, Puerto Rico",46.2
