FIPS,total_employees,mining_employees,mining_establishments,bar_establishments,bar_employees,extraction_employment_pct
31033,2856,13.0,6.0,0.0,0.0,0.4551820728291317
31035,1086,0.0,0.0,0.0,0.0,0.0
31037,3980,0.0,0.0,0.0,0.0,0.0
31039,2784,0.0,0.0,0.0,0.0,0.0
31041,3061,0.0,0.0,0.0,0.0,0.0
31043,11182,0.0,0.0,5.0,26.0,0.0
31045,1911,0.0,0.0,3.0,17.0,0.0
31047,9380,0.0,0.0,3.0,13.0,0.0
31049,279,0.0,0.0,0.0,0.0,0.0
31051,1157,0.0,0.0,5.0,6.0,0.0
31053,16223,15.0,4.0,12.0,54.0,0.09246132034765456
31055,313727,26.0,4.0,189.0,1552.0,0.008287460116598188
31057,358,0.0,0.0,0.0,0.0,0.0
31059,1688,0.0,0.0,0.0,0.0,0.0
31061,365,0.0,0.0,0.0,0.0,0.0
31063,367,0.0,0.0,0.0,0.0,0.0
31065,1205,0.0,0.0,0.0,0.0,0.0
31067,6946,0.0,0.0,5.0,15.0,0.0
31069,189,0.0,0.0,0.0,0.0,0.0
31071,646,0.0,0.0,0.0,0.0,0.0
31073,200,0.0,0.0,0.0,0.0,0.0
31075,88,0.0,0.0,0.0,0.0,0.0
31077,364,0.0,0.0,0.0,0.0,0.0
31079,32786,0.0,0.0,18.0,122.0,0.0
31081,2934,0.0,0.0,0.0,0.0,0.0
31083,601,0.0,0.0,0.0,0.0,0.0
31085,46,0.0,0.0,0.0,0.0,0.0
31087,414,87.0,5.0,0.0,0.0,21.014492753623188
31089,3262,0.0,0.0,4.0,28.0,0.0
31091,118,0.0,0.0,0.0,0.0,0.0
31093,1036,0.0,0.0,0.0,0.0,0.0
31095,2313,0.0,0.0,0.0,0.0,0.0
31097,771,0.0,0.0,0.0,0.0,0.0
31099,1697,0.0,0.0,0.0,0.0,0.0
31105,1024,46.0,15.0,3.0,6.0,4.4921875
31101,2549,0.0,0.0,4.0,15.0,0.0
31103,42,0.0,0.0,0.0,0.0,0.0
31107,1604,0.0,0.0,6.0,19.0,0.0
31111,11318,0.0,0.0,8.0,56.0,0.0
31113,64,0.0,0.0,0.0,0.0,0.0
31115,36,0.0,0.0,0.0,0.0,0.0
31117,20,0.0,0.0,0.0,0.0,0.0
31119,18141,0.0,0.0,10.0,74.0,0.0
31121,1822,6.0,3.0,3.0,21.0,0.3293084522502744
31123,796,0.0,0.0,0.0,0.0,0.0
31125,425,0.0,0.0,0.0,0.0,0.0
31127,1378,0.0,0.0,0.0,0.0,0.0
31129,1142,0.0,0.0,0.0,0.0,0.0
31131,4789,0.0,0.0,7.0,51.0,0.0
31133,670,0.0,0.0,0.0,0.0,0.0
31135,934,0.0,0.0,0.0,0.0,0.0
31137,4104,0.0,0.0,0.0,0.0,0.0
31139,1538,0.0,0.0,4.0,4.0,0.0
31141,16430,66.0,4.0,13.0,118.0,0.40170419963481435
31143,830,0.0,0.0,0.0,0.0,0.0
31145,3479,5.0,4.0,0.0,0.0,0.14371945961483185
31147,1679,0.0,0.0,3.0,8.0,0.0
31149,313,0.0,0.0,0.0,0.0,0.0
31151,5703,0.0,0.0,3.0,16.0,0.0
31153,59064,26.0,3.0,25.0,259.0,0.04402004605174048
31155,4042,0.0,0.0,7.0,42.0,0.0
31157,12410,9.0,5.0,5.0,46.0,0.072522159548751
31159,5187,0.0,0.0,0.0,0.0,0.0
36071,117557,37.0,6.0,41.0,148.0,0.03147409341851187
36073,7140,25.0,4.0,6.0,26.0,0.350140056022409
31165,38,0.0,0.0,0.0,0.0,0.0
31167,976,0.0,0.0,0.0,0.0,0.0
31163,488,0.0,0.0,0.0,0.0,0.0
31161,941,0.0,0.0,3.0,8.0,0.0
31169,1775,0.0,0.0,0.0,0.0,0.0
31171,169,0.0,0.0,0.0,0.0,0.0
31173,2689,0.0,0.0,0.0,0.0,0.0
31175,1221,0.0,0.0,0.0,0.0,0.0
31177,6441,0.0,0.0,7.0,34.0,0.0
31179,3561,0.0,0.0,3.0,8.0,0.0
31181,586,0.0,0.0,0.0,0.0,0.0
31183,89,0.0,0.0,0.0,0.0,0.0
31185,6486,0.0,0.0,0.0,0.0,0.0
32001,5602,172.0,4.0,5.0,32.0,3.070332024277044
32003,813652,620.0,39.0,461.0,5570.0,0.0761996529228712
32005,16030,19.0,3.0,13.0,120.0,0.11852776044915783
32007,20195,5201.0,28.0,21.0,71.0,25.753899480069325
32009,133,0.0,0.0,0.0,0.0,0.0
32011,1541,1337.0,5.0,0.0,0.0,86.76184295911746
32017,548,40.0,4.0,3.0,12.0,7.2992700729927
32013,6619,2385.0,19.0,8.0,49.0,36.03263332829732
32015,1082,0.0,0.0,0.0,0.0,0.0
32019,8866,214.0,14.0,9.0,23.0,2.4137153169411234
32021,1110,25.0,5.0,5.0,24.0,2.2522522522522523
32023,10058,1262.0,16.0,13.0,148.0,12.547226088685623
32027,1550,608.0,4.0,0.0,0.0,39.225806451612904
32029,558,0.0,0.0,4.0,24.0,0.0
32031,203815,326.0,42.0,119.0,814.0,0.15994897333366043
32033,3013,1303.0,5.0,0.0,0.0,43.245934284766015
32510,21917,0.0,0.0,18.0,94.0,0.0
33001,19959,32.0,5.0,4.0,21.0,0.16032867378125157
33003,15760,22.0,3.0,0.0,0.0,0.13959390862944163
33005,25765,0.0,0.0,4.0,32.0,0.0
33007,8694,0.0,0.0,0.0,0.0,0.0
33009,49243,17.0,4.0,0.0,0.0,0.03452267327335865
33011,179402,35.0,6.0,11.0,232.0,0.019509258536694128
33013,59331,70.0,8.0,0.0,0.0,0.11798216783806105
33015,140778,15.0,5.0,6.0,102.0,0.010655073946213187
33017,37275,16.0,3.0,0.0,0.0,0.042924211938296444
33019,10894,0.0,0.0,0.0,0.0,0.0
34001,97552,0.0,0.0,28.0,243.0,0.0
34003,401499,4.0,4.0,55.0,279.0,0.0009962664913237642
36043,11343,39.0,5.0,15.0,40.0,0.34382438508331126
35021,28,0.0,0.0,0.0,0.0,0.0
35023,700,0.0,0.0,0.0,0.0,0.0
36009,18968,117.0,18.0,23.0,124.0,0.616828342471531
36041,848,0.0,0.0,0.0,0.0,0.0
36107,9881,123.0,5.0,5.0,20.0,1.2448132780082988
36085,101903,0.0,0.0,24.0,85.0,0.0
34009,26195,42.0,4.0,21.0,123.0,0.16033594197365908
34005,180387,88.0,6.0,23.0,257.0,0.04878400328183295
34007,179579,24.0,3.0,53.0,521.0,0.013364591628197059
34011,44581,129.0,7.0,15.0,108.0,0.2893609385164084
34013,266154,0.0,0.0,69.0,416.0,0.0
34015,98293,0.0,0.0,16.0,207.0,0.0
34017,227571,0.0,0.0,95.0,621.0,0.0
34019,42410,0.0,0.0,10.0,14.0,0.0
34021,187231,0.0,0.0,30.0,134.0,0.0
34023,395031,76.0,6.0,66.0,266.0,0.019238996433191317
34025,230900,163.0,10.0,64.0,924.0,0.07059333044608056
34027,275550,121.0,4.0,31.0,261.0,0.043912175648702596
34029,147451,48.0,4.0,29.0,485.0,0.03255318716048043
34031,134066,51.0,3.0,65.0,303.0,0.038040964897886116
34033,16855,0.0,0.0,7.0,40.0,0.0
34035,179324,329.0,3.0,12.0,62.0,0.1834667975284959
34037,29788,97.0,7.0,6.0,26.0,0.32563448368470527
34039,187879,0.0,0.0,49.0,342.0,0.0
34041,27447,19.0,3.0,12.0,29.0,0.06922432324115568
35001,260644,56.0,13.0,49.0,464.0,0.021485244241187213
35003,509,0.0,0.0,0.0,0.0,0.0
35005,15310,309.0,50.0,0.0,0.0,2.01828870019595
35006,4957,0.0,0.0,0.0,0.0,0.0
35007,2909,20.0,3.0,0.0,0.0,0.6875214850464076
35009,12235,0.0,0.0,0.0,0.0,0.0
35011,207,0.0,0.0,0.0,0.0,0.0
35013,52308,26.0,3.0,8.0,83.0,0.04970558996711784
35015,21504,3887.0,164.0,0.0,0.0,18.075706845238095
35017,5892,1060.0,3.0,0.0,0.0,17.990495587236932
35019,920,0.0,0.0,0.0,0.0,0.0
35025,20578,3949.0,216.0,3.0,20.0,19.190397511905918
35027,4885,4.0,3.0,0.0,0.0,0.0818833162743091
35028,15815,0.0,0.0,0.0,0.0,0.0
35029,4816,0.0,0.0,0.0,0.0,0.0
35031,14314,0.0,0.0,0.0,0.0,0.0
35033,269,0.0,0.0,0.0,0.0,0.0
35035,11328,69.0,3.0,3.0,32.0,0.6091101694915254
35037,1653,0.0,0.0,0.0,0.0,0.0
35039,5126,15.0,3.0,0.0,0.0,0.2926258291065158
35041,3365,0.0,0.0,0.0,0.0,0.0
35043,26370,64.0,4.0,4.0,14.0,0.2427000379218809
35045,32691,2691.0,100.0,3.0,16.0,8.231623382582361
35047,6137,0.0,0.0,0.0,0.0,0.0
35049,43633,83.0,8.0,6.0,28.0,0.19022299635596912
35051,2126,0.0,0.0,0.0,0.0,0.0
35053,2683,0.0,0.0,0.0,0.0,0.0
35055,8120,0.0,0.0,0.0,0.0,0.0
35057,2049,0.0,0.0,0.0,0.0,0.0
35059,591,0.0,0.0,0.0,0.0,0.0
35061,10785,0.0,0.0,0.0,0.0,0.0
36001,169870,539.0,6.0,43.0,357.0,0.31730146582680874
36003,9541,21.0,5.0,11.0,43.0,0.22010271460014674
36005,267580,0.0,0.0,54.0,117.0,0.0
36007,67158,15.0,6.0,57.0,330.0,0.022335388189046727
36011,17807,0.0,0.0,14.0,69.0,0.0
36013,37069,60.0,11.0,30.0,172.0,0.1618603145485446
36015,28151,49.0,4.0,24.0,117.0,0.17406131220915774
36017,13027,6.0,3.0,9.0,27.0,0.04605818684271129
36019,24535,0.0,0.0,13.0,56.0,0.0
36021,15364,0.0,0.0,11.0,122.0,0.0
36023,13269,8.0,3.0,12.0,182.0,0.06029090360991785
36025,10257,45.0,4.0,7.0,39.0,0.4387247733255338
36027,91759,149.0,10.0,30.0,174.0,0.16238189169454767
36029,393437,118.0,12.0,174.0,1011.0,0.029992095303695385
36031,9517,0.0,0.0,8.0,43.0,0.0
36033,9934,0.0,0.0,10.0,31.0,0.0
36035,13053,0.0,0.0,9.0,61.0,0.0
36037,16067,45.0,6.0,10.0,37.0,0.2800771768220576
36039,9731,0.0,0.0,8.0,26.0,0.0
36045,27347,40.0,9.0,24.0,150.0,0.14626832925000915
36047,643139,0.0,0.0,437.0,1725.0,0.0
36049,4715,0.0,0.0,12.0,39.0,0.0
36051,12483,0.0,0.0,11.0,48.0,0.0
36053,15740,14.0,3.0,12.0,33.0,0.08894536213468869
36055,330520,66.0,7.0,122.0,731.0,0.019968534430594213
36057,15167,43.0,3.0,9.0,13.0,0.28351025252192263
36059,522752,20.0,4.0,136.0,835.0,0.0038259059745347703
36061,2024913,72.0,6.0,639.0,4579.0,0.0035557083193203855
36063,56640,0.0,0.0,48.0,202.0,0.0
36065,80977,40.0,6.0,47.0,164.0,0.049396742284846314
36067,208799,82.0,5.0,102.0,612.0,0.03927221873667977
36069,43083,29.0,4.0,14.0,55.0,0.06731193278091127
36075,21664,0.0,0.0,39.0,132.0,0.0
36077,16883,34.0,3.0,11.0,67.0,0.20138600959545105
36079,21254,0.0,0.0,8.0,44.0,0.0
36081,543514,21.0,5.0,273.0,795.0,0.003863745920068296
36083,41681,20.0,3.0,22.0,114.0,0.047983493678174706
37015,4903,0.0,0.0,0.0,0.0,0.0
37031,19945,0.0,0.0,11.0,84.0,0.0
37035,81419,25.0,4.0,11.0,36.0,0.030705363612915905
36109,44808,220.0,3.0,17.0,19.0,0.4909837529012676
37027,22170,15.0,3.0,0.0,0.0,0.06765899864682003
37041,4530,0.0,0.0,0.0,0.0,0.0
36087,113463,0.0,0.0,21.0,98.0,0.0
36089,25919,167.0,5.0,29.0,86.0,0.6443149812878584
36091,71697,0.0,0.0,30.0,161.0,0.0
36093,49393,0.0,0.0,23.0,115.0,0.0
36095,4770,24.0,4.0,7.0,17.0,0.5031446540880503
36097,3568,0.0,0.0,9.0,32.0,0.0
36099,8460,0.0,0.0,7.0,22.0,0.0
36101,24003,50.0,10.0,14.0,50.0,0.20830729492146813
36103,556793,126.0,15.0,169.0,884.0,0.022629594840452374
36105,19984,38.0,5.0,10.0,45.0,0.19015212169735787
36111,41271,26.0,7.0,34.0,160.0,0.06299823120350852
36113,28914,0.0,0.0,14.0,84.0,0.0
36115,10019,121.0,6.0,7.0,13.0,1.207705359816349
36117,19136,25.0,3.0,9.0,34.0,0.1306438127090301
36119,352485,0.0,0.0,73.0,354.0,0.0
36121,9030,0.0,0.0,4.0,13.0,0.0
36123,4899,0.0,0.0,6.0,33.0,0.0
37001,56748,0.0,0.0,12.0,74.0,0.0
37003,7691,0.0,0.0,0.0,0.0,0.0
37005,2162,0.0,0.0,0.0,0.0,0.0
37007,4545,0.0,0.0,0.0,0.0,0.0
37009,5984,15.0,3.0,0.0,0.0,0.25066844919786097
37011,4945,0.0,0.0,0.0,0.0,0.0
37013,13355,0.0,0.0,0.0,0.0,0.0
37017,11559,0.0,0.0,0.0,0.0,0.0
37019,29786,0.0,0.0,10.0,67.0,0.0
37021,118120,99.0,3.0,56.0,364.0,0.0838130714527599
37023,23886,0.0,0.0,3.0,4.0,0.0
37025,69316,52.0,3.0,5.0,45.0,0.07501875468867217
37029,557,0.0,0.0,0.0,0.0,0.0
37033,1695,0.0,0.0,0.0,0.0,0.0
37037,15502,149.0,4.0,0.0,0.0,0.9611663011224357
37039,7096,0.0,0.0,0.0,0.0,0.0
37043,1603,0.0,0.0,0.0,0.0,0.0
37073,895,0.0,0.0,0.0,0.0,0.0
37075,1512,0.0,0.0,0.0,0.0,0.0
37077,17002,0.0,0.0,0.0,0.0,0.0
37079,2312,0.0,0.0,0.0,0.0,0.0
37097,75290,0.0,0.0,15.0,51.0,0.0
37105,24493,0.0,0.0,0.0,0.0,0.0
37143,1537,0.0,0.0,0.0,0.0,0.0
37173,3707,0.0,0.0,3.0,19.0,0.0
37177,531,0.0,0.0,0.0,0.0,0.0
37179,60395,0.0,0.0,9.0,56.0,0.0
37187,2633,0.0,0.0,0.0,0.0,0.0
37155,31060,0.0,0.0,0.0,0.0,0.0
37157,20988,15.0,3.0,0.0,0.0,0.0714694110920526
38041,456,0.0,0.0,0.0,0.0,0.0
37045,29952,0.0,0.0,0.0,0.0,0.0
37047,11315,0.0,0.0,0.0,0.0,0.0
37049,28694,44.0,5.0,10.0,66.0,0.15334216212448595
37051,91143,16.0,4.0,28.0,139.0,0.017554831418759534
37053,5132,0.0,0.0,0.0,0.0,0.0
37055,14965,0.0,0.0,4.0,36.0,0.0
37057,38530,19.0,3.0,7.0,23.0,0.049312224240851285
37059,9722,20.0,3.0,0.0,0.0,0.20571898786257972
37061,13749,0.0,0.0,0.0,0.0,0.0
37063,202119,0.0,0.0,35.0,180.0,0.0
37065,11971,0.0,0.0,0.0,0.0,0.0
37067,181184,54.0,3.0,46.0,204.0,0.02980395619922289
37069,10935,16.0,3.0,3.0,5.0,0.1463191586648377
37071,68151,0.0,0.0,8.0,45.0,0.0
37081,258090,79.0,9.0,58.0,406.0,0.03060947731411523
37083,11985,0.0,0.0,0.0,0.0,0.0
37085,22823,45.0,4.0,0.0,0.0,0.19716952197344784
37087,14509,0.0,0.0,0.0,0.0,0.0
37089,35235,0.0,0.0,5.0,26.0,0.0
37091,7690,0.0,0.0,0.0,0.0,0.0
37093,5823,0.0,0.0,0.0,0.0,0.0
37095,793,0.0,0.0,0.0,0.0,0.0
37099,12013,0.0,0.0,7.0,87.0,0.0
37101,44865,72.0,6.0,12.0,110.0,0.160481444332999
37103,862,0.0,0.0,0.0,0.0,0.0
37107,24501,0.0,0.0,0.0,0.0,0.0
37109,22061,0.0,0.0,0.0,0.0,0.0
37111,13785,53.0,6.0,0.0,0.0,0.3844758795792528
37113,9556,24.0,5.0,4.0,8.0,0.25115110925073253
37115,3016,0.0,0.0,0.0,0.0,0.0
37117,4915,0.0,0.0,0.0,0.0,0.0
37119,643934,173.0,11.0,133.0,1216.0,0.0268661073960996
37121,4330,659.0,9.0,0.0,0.0,15.219399538106234
37123,7896,0.0,0.0,0.0,0.0,0.0
37125,32743,0.0,0.0,7.0,70.0,0.0
37127,36678,0.0,0.0,5.0,9.0,0.0
37129,106674,53.0,4.0,52.0,426.0,0.04968408421920993
37131,4843,0.0,0.0,0.0,0.0,0.0
37133,36605,0.0,0.0,28.0,256.0,0.0
37135,48861,21.0,5.0,23.0,138.0,0.04297906305642537
37137,2232,0.0,0.0,0.0,0.0,0.0
37139,10753,0.0,0.0,0.0,0.0,0.0
37141,10227,11.0,3.0,5.0,33.0,0.10755842378018969
37145,8199,0.0,0.0,0.0,0.0,0.0
37147,60629,37.0,3.0,14.0,118.0,0.0610269013178512
37149,3986,0.0,0.0,3.0,11.0,0.0
37151,38514,0.0,0.0,0.0,0.0,0.0
37153,11703,0.0,0.0,0.0,0.0,0.0
37159,47010,76.0,5.0,4.0,35.0,0.16166773027015527
37161,14692,0.0,0.0,0.0,0.0,0.0
37163,12381,0.0,0.0,0.0,0.0,0.0
37165,9368,0.0,0.0,0.0,0.0,0.0
37167,16811,0.0,0.0,0.0,0.0,0.0
37169,5980,0.0,0.0,0.0,0.0,0.0
37171,29718,101.0,3.0,0.0,0.0,0.33986136348341073
37175,7655,0.0,0.0,4.0,19.0,0.0
37181,12859,0.0,0.0,0.0,0.0,0.0
37183,497107,215.0,13.0,108.0,1135.0,0.043250245922909956
37185,1971,0.0,0.0,0.0,0.0,0.0
37189,18965,40.0,3.0,0.0,0.0,0.21091484313208544
37191,32511,0.0,0.0,9.0,30.0,0.0
37193,16895,0.0,0.0,0.0,0.0,0.0
37195,32060,37.0,3.0,3.0,25.0,0.11540860885839051
37197,7861,0.0,0.0,0.0,0.0,0.0
37199,3663,36.0,3.0,0.0,0.0,0.9828009828009828
38001,738,0.0,0.0,0.0,0.0,0.0
38009,1589,206.0,14.0,6.0,26.0,12.964128382630586
38003,3359,0.0,0.0,7.0,22.0,0.0
38005,681,0.0,0.0,6.0,39.0,0.0
38007,263,24.0,5.0,0.0,0.0,9.125475285171103
38011,1079,39.0,4.0,3.0,11.0,3.614457831325301
38013,318,31.0,6.0,0.0,0.0,9.748427672955975
38015,46738,60.0,17.0,18.0,268.0,0.12837519791176344
38017,106024,10.0,4.0,50.0,695.0,0.009431826756206142
38019,1075,0.0,0.0,0.0,0.0,0.0
38021,1361,0.0,0.0,3.0,3.0,0.0
38023,474,28.0,3.0,0.0,0.0,5.9071729957805905
38025,2121,708.0,30.0,3.0,36.0,33.38048090523338
38027,510,0.0,0.0,0.0,0.0,0.0
38029,687,0.0,0.0,3.0,3.0,0.0
38031,1198,0.0,0.0,3.0,6.0,0.0
38033,418,0.0,0.0,0.0,0.0,0.0
38035,30023,73.0,3.0,31.0,353.0,0.24314692069413452
38037,418,0.0,0.0,4.0,12.0,0.0
38039,502,0.0,0.0,0.0,0.0,0.0
38043,597,0.0,0.0,0.0,0.0,0.0
39049,642630,139.0,12.0,236.0,1825.0,0.021629864774442526
39085,83817,170.0,6.0,35.0,186.0,0.20282281637376667
39117,3771,4.0,5.0,0.0,0.0,0.10607265977194379
39157,30439,513.0,27.0,12.0,67.0,1.685337888892539
40025,326,0.0,0.0,0.0,0.0,0.0
39029,24906,68.0,11.0,4.0,13.0,0.27302657994057655
38045,936,0.0,0.0,5.0,17.0,0.0
38047,441,0.0,0.0,0.0,0.0,0.0
38049,1207,0.0,0.0,5.0,13.0,0.0
38051,777,0.0,0.0,0.0,0.0,0.0
38053,6374,1280.0,67.0,0.0,0.0,20.08158142453718
38055,2464,0.0,0.0,5.0,54.0,0.0
38057,3510,586.0,8.0,9.0,39.0,16.695156695156697
38059,10562,12.0,5.0,19.0,125.0,0.11361484567316796
38061,3744,434.0,37.0,8.0,44.0,11.591880341880342
38063,669,0.0,0.0,6.0,15.0,0.0
38065,631,0.0,0.0,0.0,0.0,0.0
38067,2562,0.0,0.0,5.0,16.0,0.0
38069,1284,0.0,0.0,3.0,10.0,0.0
38071,4201,0.0,0.0,10.0,44.0,0.0
38073,1483,0.0,0.0,6.0,16.0,0.0
38075,486,17.0,8.0,9.0,42.0,3.4979423868312756
38077,5745,5.0,3.0,13.0,69.0,0.08703220191470844
38079,1927,0.0,0.0,9.0,34.0,0.0
38081,2140,0.0,0.0,5.0,19.0,0.0
38083,120,0.0,0.0,0.0,0.0,0.0
38085,495,0.0,0.0,3.0,12.0,0.0
38087,72,45.0,3.0,0.0,0.0,62.5
38089,12924,1124.0,66.0,12.0,133.0,8.696997833488085
38091,469,0.0,0.0,6.0,16.0,0.0
38093,8577,0.0,0.0,9.0,30.0,0.0
38095,471,0.0,0.0,3.0,14.0,0.0
38097,2565,0.0,0.0,10.0,69.0,0.0
38099,3114,0.0,0.0,10.0,36.0,0.0
38101,24594,1287.0,47.0,27.0,226.0,5.23298365454989
38103,1220,0.0,0.0,3.0,10.0,0.0
38105,18363,4343.0,149.0,20.0,144.0,23.650819582856833
39001,4523,0.0,0.0,0.0,0.0,0.0
39003,43690,17.0,4.0,14.0,52.0,0.038910505836575876
39005,17712,0.0,0.0,3.0,16.0,0.0
39007,23535,73.0,13.0,18.0,71.0,0.3101763331208838
39009,12178,9.0,3.0,16.0,176.0,0.0739037608802759
39011,21769,0.0,0.0,7.0,23.0,0.0
39013,17490,1867.0,27.0,9.0,24.0,10.674671240708978
39015,5557,0.0,0.0,3.0,17.0,0.0
39017,141497,114.0,8.0,46.0,527.0,0.08056707916068892
39019,4901,13.0,4.0,3.0,8.0,0.2652519893899204
39021,8521,0.0,0.0,0.0,0.0,0.0
39023,39245,35.0,5.0,12.0,52.0,0.08918333545674609
39025,50450,0.0,0.0,13.0,44.0,0.0
39027,16955,55.0,3.0,0.0,0.0,0.32438808611029196
39069,7844,0.0,0.0,3.0,10.0,0.0
39107,15850,0.0,0.0,7.0,52.0,0.0
39115,2253,0.0,0.0,0.0,0.0,0.0
39127,4205,129.0,14.0,7.0,54.0,3.0677764565992867
39159,28603,0.0,0.0,4.0,22.0,0.0
39165,80085,38.0,6.0,11.0,87.0,0.04744958481613286
39173,56129,18.0,3.0,25.0,237.0,0.03206898394769192
40003,733,45.0,7.0,0.0,0.0,6.139154160982264
40005,1964,0.0,0.0,0.0,0.0,0.0
40007,899,149.0,21.0,0.0,0.0,16.57397107897664
40011,2218,128.0,14.0,0.0,0.0,5.770964833183047
39079,8232,0.0,0.0,0.0,0.0,0.0
39031,7745,49.0,10.0,0.0,0.0,0.6326662362814719
39033,11397,0.0,0.0,7.0,21.0,0.0
39035,631443,223.0,9.0,227.0,1345.0,0.0353159350883611
39037,15600,0.0,0.0,7.0,53.0,0.0
39039,13554,0.0,0.0,5.0,22.0,0.0
39041,85172,0.0,0.0,17.0,147.0,0.0
39043,31593,81.0,4.0,33.0,144.0,0.2563859082708195
39045,35677,139.0,5.0,21.0,162.0,0.38960674944642204
39047,9417,0.0,0.0,3.0,5.0,0.0
39051,15499,0.0,0.0,6.0,38.0,0.0
39053,8948,0.0,0.0,3.0,3.0,0.0
39055,28931,0.0,0.0,8.0,20.0,0.0
39057,55136,30.0,3.0,13.0,73.0,0.054410911201392916
39059,12573,448.0,26.0,0.0,0.0,3.5631909647657682
39061,493367,85.0,10.0,195.0,1376.0,0.01722855399732856
39063,41804,0.0,0.0,11.0,92.0,0.0
39065,6246,0.0,0.0,3.0,11.0,0.0
39067,2784,212.0,15.0,0.0,0.0,7.614942528735632
39071,8454,23.0,3.0,0.0,0.0,0.27206056304707826
39073,5398,8.0,6.0,0.0,0.0,0.14820303816228234
39075,18743,302.0,11.0,0.0,0.0,1.6112682067972044
39077,18496,0.0,0.0,11.0,57.0,0.0
39081,19637,114.0,5.0,9.0,32.0,0.5805367418648469
39083,18183,46.0,10.0,4.0,24.0,0.25298355606885553
39087,10193,0.0,0.0,0.0,0.0,0.0
39089,56578,42.0,13.0,18.0,69.0,0.07423380112411185
39091,15933,0.0,0.0,4.0,12.0,0.0
39093,83286,5.0,3.0,29.0,167.0,0.006003409936844127
39095,180981,47.0,6.0,87.0,553.0,0.025969576916913928
39097,15740,0.0,0.0,6.0,16.0,0.0
39099,82638,165.0,13.0,30.0,113.0,0.1996660132142598
39101,20750,0.0,0.0,10.0,40.0,0.0
39103,53928,11.0,4.0,15.0,126.0,0.02039756712653909
39105,2400,60.0,10.0,4.0,21.0,2.5
39109,36524,41.0,5.0,9.0,45.0,0.11225495564560288
39111,1841,53.0,11.0,0.0,0.0,2.8788701792504074
39113,224011,36.0,5.0,85.0,614.0,0.016070639388244327
39119,27221,316.0,22.0,12.0,57.0,1.1608684471547703
39121,1751,70.0,12.0,0.0,0.0,3.997715591090805
39123,9883,98.0,4.0,17.0,46.0,0.9916017403622381
39125,3929,0.0,0.0,0.0,0.0,0.0
39129,10821,11.0,3.0,4.0,18.0,0.10165419092505314
39131,6834,0.0,0.0,0.0,0.0,0.0
39133,47812,112.0,14.0,26.0,156.0,0.23425081569480466
39135,9811,0.0,0.0,4.0,15.0,0.0
39137,10052,0.0,0.0,4.0,22.0,0.0
39139,38037,0.0,0.0,19.0,96.0,0.0
39141,22268,12.0,4.0,7.0,34.0,0.05388898868331237
39143,22120,226.0,3.0,10.0,46.0,1.0216998191681737
39145,18574,0.0,0.0,7.0,26.0,0.0
39147,16000,88.0,6.0,11.0,55.0,0.5499999999999999
39149,24050,14.0,3.0,5.0,12.0,0.05821205821205821
39151,135584,356.0,25.0,51.0,301.0,0.26256785461411375
39153,241278,48.0,9.0,108.0,594.0,0.01989406410862159
39155,51982,93.0,12.0,29.0,173.0,0.17890808356738871
39161,10060,0.0,0.0,0.0,0.0,0.0
39163,1580,0.0,0.0,0.0,0.0,0.0
39167,22163,399.0,46.0,3.0,1.0,1.800297793619997
39169,41116,222.0,32.0,8.0,61.0,0.5399357914193987
39171,15016,0.0,0.0,5.0,4.0,0.0
39175,9041,93.0,4.0,7.0,22.0,1.028647273531689
40001,2864,0.0,0.0,0.0,0.0,0.0
40009,7064,1021.0,64.0,3.0,7.0,14.45356738391846
40013,11979,30.0,4.0,3.0,9.0,0.25043826696719257
40015,4342,88.0,15.0,0.0,0.0,2.026715799170889
40017,27716,1373.0,94.0,9.0,55.0,4.953817289652187
40019,19898,583.0,85.0,5.0,39.0,2.9299427078098303
40021,8667,61.0,5.0,4.0,23.0,0.7038190838813893
40023,3233,43.0,4.0,0.0,0.0,1.3300340241261985
40027,74473,311.0,63.0,22.0,447.0,0.4176010097619271
40029,761,44.0,4.0,0.0,0.0,5.781865965834428
40031,31060,114.0,5.0,20.0,95.0,0.3670315518351578
40033,1299,0.0,0.0,0.0,0.0,0.0
40035,3899,0.0,0.0,0.0,0.0,0.0
40045,779,123.0,8.0,0.0,0.0,15.789473684210526
40053,926,98.0,10.0,3.0,4.0,10.583153347732182
40055,417,0.0,0.0,0.0,0.0,0.0
40057,387,0.0,0.0,0.0,0.0,0.0
40059,494,0.0,0.0,0.0,0.0,0.0
40061,2418,145.0,18.0,0.0,0.0,5.996691480562448
40065,6514,5.0,3.0,0.0,0.0,0.07675775253300583
40067,854,12.0,4.0,0.0,0.0,1.405152224824356
40069,2153,351.0,13.0,0.0,0.0,16.30283325592197
40075,1322,79.0,6.0,0.0,0.0,5.975794251134644
40077,3200,21.0,5.0,0.0,0.0,0.65625
40079,6829,312.0,26.0,4.0,10.0,4.568750915214526
40087,8576,145.0,23.0,3.0,76.0,1.6907649253731343
40095,4514,30.0,8.0,0.0,0.0,0.664599025254763
40097,10676,236.0,3.0,4.0,31.0,2.210565754964406
40105,1391,16.0,5.0,0.0,0.0,1.1502516175413373
40107,1735,23.0,7.0,0.0,0.0,1.3256484149855907
40117,3308,182.0,21.0,0.0,0.0,5.501813784764209
40127,1841,0.0,0.0,0.0,0.0,0.0
40129,543,29.0,9.0,0.0,0.0,5.3406998158379375
